#M z y MLa eta sup_ad
2.697265625000000000e+00 1.509521484374999958e-02 3.255371093749999667e-01 2.269580078124999734e+00 1.329199218749999856e-01 1.553955078125000139e-02
2.297265625000000089e+00 2.259521484374999931e-02 2.755371093749999778e-01 1.919580078125000089e+00 2.229199218749999822e-01 3.039550781250000260e-03
2.397265624999999734e+00 1.697021484374999778e-02 2.630371093750000222e-01 1.832080078124999956e+00 2.454199218750000022e-01 1.866455078125000069e-02
2.797265624999999645e+00 2.447021484374999750e-02 3.130371093749999556e-01 2.182080078124999822e+00 1.554199218749999778e-01 6.164550781250000000e-03
2.597265624999999911e+00 2.072021484375000111e-02 2.880371093749999889e-01 1.657080078125000133e+00 2.004199218749999900e-01 2.491455078125000278e-02
2.197265625000000000e+00 2.822021484375000083e-02 3.380371093749999778e-01 2.007080078125000000e+00 2.904199218749999867e-01 1.241455078125000035e-02
2.147265625000000178e+00 1.603271484375000042e-02 2.942871093749999667e-01 2.138330078124999645e+00 1.666699218749999878e-01 1.710205078124999931e-02
2.547265624999999645e+00 2.353271484374999667e-02 3.442871093749999556e-01 1.788330078125000000e+00 2.566699218749999845e-01 4.602050781250000347e-03
2.747265624999999822e+00 1.978271484375000028e-02 2.692871093750000000e-01 1.963330078124999822e+00 2.116699218750000000e-01 2.335205078125000139e-02
2.347265624999999911e+00 2.728271484375000000e-02 3.192871093749999889e-01 1.613330078125000178e+00 1.216699218749999895e-01 1.085205078125000069e-02
2.247265624999999822e+00 2.165771484374999847e-02 3.317871093750000000e-01 1.700830078125000089e+00 1.441699218749999956e-01 2.022705078125000208e-02
2.647265624999999734e+00 2.915771484374999820e-02 2.817871093750000111e-01 2.050830078124999734e+00 2.341699218749999922e-01 7.727050781250000520e-03
2.447265625000000000e+00 1.790771484374999861e-02 3.067871093749999778e-01 1.875830078124999911e+00 2.791699218750000044e-01 1.397705078125000000e-02
2.047265625000000089e+00 2.540771484374999833e-02 2.567871093749999889e-01 2.225830078125000000e+00 1.891699218749999800e-01 1.477050781250000173e-03
2.034765624999999911e+00 2.236083984375000083e-02 2.802246093749999889e-01 1.996142578124999956e+00 2.538574218749999889e-01 1.514892578125000104e-02
2.434765624999999822e+00 2.986083984375000056e-02 3.302246093749999778e-01 1.646142578125000089e+00 1.638574218749999922e-01 2.648925781250000347e-03
2.634765625000000000e+00 1.861083984374999750e-02 2.552246093750000222e-01 2.171142578125000000e+00 2.088574218750000044e-01 2.139892578125000139e-02
2.234765625000000089e+00 2.611083984374999722e-02 3.052246093750000111e-01 1.821142578124999911e+00 2.988574218749999734e-01 8.898925781250000694e-03
2.334765624999999734e+00 1.673583984374999931e-02 3.427246093749999889e-01 1.908642578125000044e+00 2.763574218750000089e-01 2.452392578125000069e-02
2.734765624999999645e+00 2.423583984374999903e-02 2.927246093750000000e-01 2.258642578124999911e+00 1.863574218749999845e-01 1.202392578125000000e-02
2.534765624999999911e+00 2.048583984374999917e-02 3.177246093749999667e-01 1.733642578125000000e+00 1.413574218750000000e-01 1.827392578125000208e-02
2.134765625000000000e+00 2.798583984374999889e-02 2.677246093749999778e-01 2.083642578125000089e+00 2.313574218749999967e-01 5.773925781250000520e-03
2.184765624999999822e+00 1.767333984375000014e-02 3.239746093750000000e-01 2.214892578124999734e+00 1.526074218749999822e-01 2.296142578125000278e-02
2.584765624999999734e+00 2.517333984374999986e-02 2.739746093750000111e-01 1.864892578125000089e+00 2.426074218750000067e-01 1.046142578125000035e-02
2.784765624999999911e+00 2.142333984375000000e-02 3.489746093749999667e-01 2.039892578124999911e+00 2.876074218749999911e-01 1.671142578125000069e-02
2.384765625000000000e+00 2.892333984374999972e-02 2.989746093749999778e-01 1.689892578125000044e+00 1.976074218749999944e-01 4.211425781250000000e-03
2.284765624999999911e+00 1.954833984374999833e-02 2.614746093750000000e-01 1.602392578125000133e+00 1.751074218750000022e-01 1.358642578125000139e-02
2.684765624999999822e+00 2.704833984374999806e-02 3.114746093749999889e-01 1.952392578125000000e+00 2.651074218750000266e-01 1.086425781250000043e-03
2.484765624999999645e+00 1.579833984374999847e-02 2.864746093750000222e-01 1.777392578124999956e+00 2.201074218749999867e-01 1.983642578125000000e-02
2.084765625000000178e+00 2.329833984375000167e-02 3.364746093749999556e-01 2.127392578124999822e+00 1.301074218749999900e-01 7.336425781250000173e-03
2.059765624999999822e+00 1.532958984374999979e-02 2.708496093750000222e-01 1.755517578125000089e+00 2.932324218749999822e-01 1.867675781250000087e-03
2.459765624999999734e+00 2.282958984374999778e-02 3.208496093749999556e-01 2.105517578124999734e+00 2.032324218749999856e-01 1.436767578125000035e-02
2.659765624999999911e+00 1.907958984375000139e-02 2.958496093749999889e-01 1.930517578124999911e+00 1.582324218750000011e-01 8.117675781250000000e-03
2.259765625000000000e+00 2.657958984375000111e-02 3.458496093749999778e-01 2.280517578125000000e+00 2.482324218749999978e-01 2.061767578125000069e-02
2.359765625000000089e+00 2.095458984374999958e-02 3.083496093750000000e-01 2.193017578124999645e+00 2.257324218749999778e-01 1.124267578125000104e-02
2.759765625000000000e+00 2.845458984374999931e-02 2.583496093750000111e-01 1.843017578125000000e+00 1.357324218750000089e-01 2.374267578125000000e-02
2.559765624999999822e+00 1.720458984374999972e-02 3.333496093749999667e-01 2.018017578124999822e+00 1.807324218749999933e-01 4.992675781250000694e-03
2.159765624999999911e+00 2.470458984374999944e-02 2.833496093749999778e-01 1.668017578125000178e+00 2.707324218750000178e-01 1.749267578125000139e-02
2.109765625000000089e+00 2.001708984374999875e-02 3.270996093749999889e-01 1.799267578125000044e+00 1.919824218749999756e-01 9.680175781250001388e-03
2.509765625000000000e+00 2.751708984374999847e-02 2.770996093750000000e-01 2.149267578124999911e+00 2.819824218750000000e-01 2.218017578125000208e-02
2.709765624999999734e+00 1.626708984374999889e-02 3.020996093749999667e-01 1.624267578125000000e+00 2.369824218749999878e-01 3.430175781250000173e-03
2.309765624999999822e+00 2.376708984374999861e-02 2.520996093749999778e-01 1.974267578124999867e+00 1.469824218749999911e-01 1.593017578125000000e-02
2.209765625000000178e+00 1.814208984375000056e-02 2.895996093750000111e-01 2.061767578125000000e+00 1.244824218749999989e-01 3.051757812500000000e-04
2.609765624999999645e+00 2.564208984375000028e-02 3.395996093750000000e-01 1.711767578125000133e+00 2.144824218749999956e-01 1.280517578125000069e-02
2.409765624999999911e+00 2.189208984375000042e-02 2.645996093749999889e-01 2.236767578124999822e+00 2.594824218749999800e-01 6.555175781250000347e-03
2.009765625000000000e+00 2.939208984374999667e-02 3.145996093749999778e-01 1.886767578124999956e+00 1.694824218749999833e-01 1.905517578125000278e-02
2.006640625000000178e+00 1.562255859374999875e-02 2.876464843750000111e-01 2.288720703124999645e+00 2.742480468749999845e-01 3.137207031250000347e-03
2.406640625000000089e+00 2.312255859374999847e-02 3.376464843750000000e-01 1.938720703125000000e+00 1.842480468749999878e-01 1.563720703124999931e-02
2.606640624999999822e+00 1.937255859374999861e-02 2.626464843749999889e-01 2.113720703124999822e+00 1.392480468750000033e-01 9.387207031250000694e-03
2.206640624999999911e+00 2.687255859374999833e-02 3.126464843749999778e-01 1.763720703124999956e+00 2.292480468750000000e-01 2.188720703125000139e-02
2.306640625000000000e+00 2.124755859375000028e-02 3.251464843749999889e-01 1.676220703125000044e+00 2.517480468749999645e-01 6.262207031250000520e-03
2.706640624999999911e+00 2.874755859375000000e-02 2.751464843750000000e-01 2.026220703124999911e+00 1.617480468749999956e-01 1.876220703125000208e-02
2.506640624999999734e+00 1.749755859375000042e-02 3.001464843749999667e-01 1.851220703125000089e+00 2.067480468749999800e-01 1.220703125000000068e-05
2.106640624999999822e+00 2.499755859374999667e-02 2.501464843749999778e-01 2.201220703124999734e+00 2.967480468750000044e-01 1.251220703125000000e-02
2.156640625000000089e+00 2.031005859374999944e-02 3.063964843750000000e-01 1.982470703124999956e+00 1.729980468749999778e-01 7.824707031250001041e-03
2.556640625000000000e+00 2.781005859374999917e-02 2.563964843750000111e-01 1.632470703125000089e+00 2.629980468750000022e-01 2.032470703125000000e-02
2.756640624999999734e+00 1.656005859374999958e-02 3.313964843749999667e-01 2.157470703125000000e+00 2.179980468749999900e-01 1.574707031250000043e-03
2.356640624999999822e+00 2.406005859374999931e-02 2.813964843749999778e-01 1.807470703124999911e+00 1.279980468749999933e-01 1.407470703125000139e-02
2.256640625000000178e+00 1.843505859374999778e-02 2.688964843750000222e-01 1.894970703125000044e+00 1.504980468749999856e-01 4.699707031250000000e-03
2.656640624999999645e+00 2.593505859374999750e-02 3.188964843749999556e-01 2.244970703124999911e+00 2.404980468749999822e-01 1.719970703125000069e-02
2.456640624999999911e+00 2.218505859375000111e-02 2.938964843749999889e-01 1.719970703125000000e+00 2.854980468750000222e-01 1.094970703125000035e-02
2.056640625000000000e+00 2.968505859375000083e-02 3.438964843749999778e-01 2.069970703125000089e+00 1.954980468749999978e-01 2.344970703125000278e-02
2.081640624999999911e+00 2.171630859374999722e-02 2.595214843750000000e-01 1.829345703125000000e+00 2.236230468750000089e-01 1.641845703125000000e-02
2.481640624999999822e+00 2.921630859374999695e-02 3.095214843749999889e-01 2.179345703124999645e+00 1.336230468749999845e-01 3.918457031250000173e-03
2.681640625000000000e+00 1.796630859375000083e-02 2.845214843750000222e-01 1.654345703125000178e+00 1.786230468749999967e-01 2.266845703125000208e-02
2.281640625000000089e+00 2.546630859375000056e-02 3.345214843749999556e-01 2.004345703124999822e+00 2.686230468749999933e-01 1.016845703125000139e-02
2.381640624999999734e+00 1.609130859374999917e-02 3.220214843750000000e-01 2.091845703124999734e+00 2.911230468750000133e-01 1.954345703125000278e-02
2.781640624999999645e+00 2.359130859374999889e-02 2.720214843750000111e-01 1.741845703125000089e+00 2.011230468749999889e-01 7.043457031250000347e-03
2.581640624999999911e+00 1.984130859374999903e-02 3.470214843749999667e-01 2.266845703125000000e+00 1.561230468750000044e-01 1.329345703125000069e-02
2.181640625000000000e+00 2.734130859374999875e-02 2.970214843749999778e-01 1.916845703124999911e+00 2.461230468750000011e-01 7.934570312500000000e-04
2.131640625000000178e+00 1.702880859375000000e-02 3.407714843749999889e-01 1.698095703125000133e+00 1.223730468750000022e-01 2.110595703125000069e-02
2.531640624999999645e+00 2.452880859374999972e-02 2.907714843750000000e-01 2.048095703125000000e+00 2.123730468749999989e-01 8.605957031250000000e-03
2.731640624999999822e+00 2.077880859374999986e-02 3.157714843749999667e-01 1.873095703124999956e+00 2.573730468749999556e-01 1.485595703125000035e-02
2.331640624999999911e+00 2.827880859374999958e-02 2.657714843749999778e-01 2.223095703124999822e+00 1.673730468749999867e-01 2.355957031250000087e-03
2.231640624999999822e+00 1.890380859374999820e-02 2.782714843749999889e-01 2.135595703124999911e+00 1.898730468750000067e-01 1.798095703125000139e-02
2.631640624999999734e+00 2.640380859375000139e-02 3.282714843749999778e-01 1.785595703125000044e+00 2.798730468750000311e-01 5.480957031250000694e-03
2.431640625000000000e+00 1.515380859375000007e-02 2.532714843750000222e-01 1.960595703125000089e+00 2.348730468749999911e-01 2.423095703125000000e-02
2.031640625000000089e+00 2.265380859374999806e-02 3.032714843750000111e-01 1.610595703125000000e+00 1.448730468749999944e-01 1.173095703125000104e-02
2.044140624999999822e+00 1.960693359375000056e-02 3.329589843749999889e-01 1.927783203124999956e+00 2.995605468750000000e-01 2.305908203125000069e-02
2.444140624999999734e+00 2.710693359375000028e-02 2.829589843750000000e-01 2.277783203124999822e+00 2.095605468749999756e-01 1.055908203125000000e-02
2.644140624999999911e+00 1.585693359375000069e-02 3.079589843749999667e-01 1.752783203124999911e+00 1.645605468749999911e-01 1.680908203125000208e-02
2.244140625000000000e+00 2.335693359374999695e-02 2.579589843749999778e-01 2.102783203125000000e+00 2.545605468749999600e-01 4.309082031250000520e-03
2.344140625000000089e+00 1.773193359374999889e-02 2.954589843750000111e-01 2.015283203125000089e+00 2.320605468749999956e-01 1.368408203125000104e-02
2.744140625000000000e+00 2.523193359374999861e-02 3.454589843750000000e-01 1.665283203125000000e+00 1.420605468749999989e-01 1.184082031250000130e-03
2.544140624999999822e+00 2.148193359374999875e-02 2.704589843749999889e-01 2.190283203124999911e+00 1.870605468750000111e-01 1.993408203125000139e-02
2.144140624999999911e+00 2.898193359374999847e-02 3.204589843749999778e-01 1.840283203125000044e+00 2.770605468749999800e-01 7.434082031250000694e-03
2.194140625000000178e+00 1.679443359374999806e-02 2.642089843750000111e-01 1.621533203125000044e+00 1.983105468749999933e-01 1.524658203125000069e-02
2.594140624999999645e+00 2.429443359374999778e-02 3.142089843750000000e-01 1.971533203124999911e+00 2.883105468750000178e-01 2.746582031250000000e-03
2.794140624999999822e+00 2.054443359375000139e-02 2.892089843749999778e-01 1.796533203125000089e+00 2.433105468749999778e-01 2.149658203125000278e-02
2.394140624999999911e+00 2.804443359375000111e-02 3.392089843749999667e-01 2.146533203124999734e+00 1.533105468750000089e-01 8.996582031250000347e-03
2.294140624999999822e+00 2.241943359374999958e-02 3.017089843749999889e-01 2.234033203124999645e+00 1.308105468749999889e-01 2.462158203125000208e-02
2.694140624999999734e+00 2.991943359374999931e-02 2.517089843750000000e-01 1.884033203125000000e+00 2.208105468749999856e-01 1.212158203125000139e-02
2.494140625000000000e+00 1.866943359374999972e-02 3.267089843749999556e-01 2.059033203124999822e+00 2.658105468749999978e-01 1.837158203125000000e-02
2.094140625000000089e+00 2.616943359374999944e-02 2.767089843750000222e-01 1.709033203124999956e+00 1.758105468750000011e-01 5.871582031250000173e-03
2.069140625000000178e+00 1.820068359374999931e-02 3.173339843749999889e-01 2.212158203125000000e+00 2.489355468749999967e-01 9.777832031250001041e-03
2.469140625000000089e+00 2.570068359374999903e-02 2.673339843750000000e-01 1.862158203124999911e+00 1.589355468750000000e-01 2.227783203125000000e-02
2.669140624999999822e+00 2.195068359374999917e-02 3.423339843749999556e-01 2.037158203124999734e+00 2.039355468749999845e-01 3.527832031250000260e-03
2.269140624999999911e+00 2.945068359374999889e-02 2.923339843749999667e-01 1.687158203125000089e+00 2.939355468750000089e-01 1.602783203125000139e-02
2.369140625000000000e+00 2.007568359374999750e-02 2.548339843749999889e-01 1.774658203125000000e+00 2.714355468749999889e-01 4.028320312500000325e-04
2.769140624999999911e+00 2.757568359374999722e-02 3.048339843749999778e-01 2.124658203124999645e+00 1.814355468749999922e-01 1.290283203125000035e-02
2.569140624999999734e+00 1.632568359375000111e-02 2.798339843750000111e-01 1.949658203124999822e+00 1.364355468749999800e-01 6.652832031250000000e-03
2.169140624999999822e+00 2.382568359375000083e-02 3.298339843750000000e-01 2.299658203124999911e+00 2.264355468750000044e-01 1.915283203125000069e-02
2.119140625000000000e+00 2.101318359374999833e-02 2.860839843749999889e-01 2.080908203124999911e+00 1.476855468749999900e-01 1.965332031250000173e-03
2.519140624999999911e+00 2.851318359374999806e-02 3.360839843749999778e-01 1.730908203125000044e+00 2.376855468749999867e-01 1.446533203125000000e-02
2.719140624999999645e+00 1.726318359374999847e-02 2.610839843750000222e-01 2.255908203124999734e+00 2.826855468750000266e-01 8.215332031249999653e-03
2.319140625000000178e+00 2.476318359375000167e-02 3.110839843749999556e-01 1.905908203125000089e+00 1.926855468750000022e-01 2.071533203125000208e-02
