index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig
1433,HD_181276,58,7174.8957,244220,0.6804,0.007745,0.004198,0.000187,0.9109,17696.5,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,94947881.2214143,94947881.2214143,-89.85581046458276,0.010102920400508076,0.004608628828631024,0.00020529146997475022,0.060059153940439126,0.0015484430451972763
1434,HD_181276,58,7174.8957,244220,0.675,0.007873,0.004178,0.000178,0.9108,17886.1,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,95707464.2711856,95707464.2711856,-89.85581046458276,0.010296413257833438,0.00458717610891524,0.00019543258673693453,0.05674972420912246,0.0014162246082044692
1435,HD_181276,58,7174.8957,244220,0.6697,0.008838,0.004504,0.000201,0.9103,16594.9,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,96464892.31454428,96464892.31454428,-89.85581046458276,0.011593386526963179,0.004947819400197737,0.00022080632758431288,0.05734091582398803,0.0015340383199907153
1436,HD_181276,58,7174.8957,244220,0.6643,0.008028,0.00424,0.000211,0.9111,16451.3,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,97249041.67251286,97249041.67251286,-89.85581046458276,0.010548693495509907,0.004653715289210844,0.00023158819009987927,0.05557762164147225,0.0016404041867252065
1437,HD_181276,58,7174.8957,244220,0.659,0.006615,0.003545,0.000203,0.9118,16187.4,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,98031165.98338436,98031165.98338436,-89.85581046458276,0.008707781787685432,0.0038879140162316294,0.00022263654310155734,0.04917443073143846,0.0015611493453509683
1438,HD_181276,58,7174.8957,244220,0.6536,0.005529,0.002841,0.000196,0.9122,15886.9,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,98841092.99732298,98841092.99732298,-89.85581046458276,0.007294517681677283,0.0031144485858364394,0.00021486516114887084,0.04481693869622323,0.0015853179981470459
1439,HD_181276,58,7174.8957,244220,0.6485,0.004484,0.0025,0.000236,0.9115,14356.0,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,99618409.2259835,99618409.2259835,-89.85581046458276,0.0059356767120717436,0.0027427317608337905,0.0002589138782227098,0.03506741078269092,0.001708772855343623
1440,HD_181276,58,7174.8957,244220,0.6436,0.003983,0.00249,0.000228,0.9126,14265.5,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,100376846.4621664,100376846.4621664,-89.85581046458276,0.005279486893112004,0.002728468113083498,0.0002498356344510191,0.029861615418869704,0.0015378190797794655
1441,HD_181276,58,7174.8957,244220,0.6389,0.005181,0.00273,0.000217,0.9151,14098.5,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,101115258.07332961,101115258.07332961,-89.85581046458276,0.006865641211683548,0.002983280515790624,0.0002371325538192547,0.034545438076214005,0.0013398387258718649
1442,HD_181276,58,7174.8957,244220,0.6345,0.00551,0.002564,0.00024,0.9203,13771.8,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,101816451.35232514,101816451.35232514,-89.85581046458276,0.0072774767782432595,0.0027860480278170162,0.0002607845267847441,0.034020537652950864,0.0013606854485962096
1443,HD_181276,58,7174.8957,244220,0.63,0.005356,0.002578,0.000245,0.9293,13104.8,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,102543711.71912745,102543711.71912745,-89.85581046458276,0.00702281595098665,0.00277413106639406,0.0002636392983966426,0.03374589035548599,0.0014100396494592545
1492,HD_181276,60,7174.904,244220,0.7935,0.014691,0.009693,0.000319,0.8731,10399.5,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,81428138.92511505,81428138.92511505,-87.09502672987205,0.01912857445028874,0.011101821097239721,0.0003653647921200321,0.15592616926334188,0.0069451001502087535
1493,HD_181276,60,7174.904,244220,0.7857,0.015534,0.009667,0.000331,0.8725,11261.2,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,82236512.96560875,82236512.96560875,-87.09502672987205,0.02028759144703484,0.011079656160458452,0.0003793696275071633,0.1587855704850013,0.006520306201906191
1494,HD_181276,60,7174.904,244220,0.7779,0.012649,0.008065,0.0003,0.8734,11966.5,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,83061098.13225195,83061098.13225195,-87.09502672987205,0.01654249238305477,0.009234027936798717,0.00034348523013510415,0.14245568442745585,0.005677653163493655
1495,HD_181276,60,7174.904,244220,0.7706,0.0106,0.006571,0.000277,0.877,11886.3,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,83847947.36189826,83847947.36189826,-87.09502672987205,0.013837967272910645,0.007492588369441277,0.0003158494868871152,0.12780041260020197,0.005449114227951804
1496,HD_181276,60,7174.904,244220,0.7633,0.008486,0.005389,0.000252,0.88,11856.0,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,84649847.02879444,84649847.02879444,-87.09502672987205,0.01106664979424747,0.006123863636363636,0.00028636363636363636,0.10533478210423736,0.004768993418817282
1497,HD_181276,60,7174.904,244220,0.7564,0.009784,0.005424,0.000239,0.876,12096.4,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,85422036.27324007,85422036.27324007,-87.09502672987205,0.012847082392092635,0.006191780821917808,0.0002728310502283105,0.1182371348132147,0.004526482797264574
1498,HD_181276,60,7174.904,244220,0.7496,0.009576,0.005845,0.000202,0.8712,12977.9,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,86196942.68553734,86196942.68553734,-87.09502672987205,0.012672726995548163,0.006709136822773187,0.00023186409550045916,0.11729389137718363,0.004311814482470953
1499,HD_181276,60,7174.904,244220,0.7428,0.00853,0.005301,0.000199,0.8727,13506.7,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,86986036.93737048,86986036.93737048,-87.09502672987205,0.011295889883544165,0.006074252320385012,0.00022802795920705857,0.11077554297897023,0.0039544720608727674
1500,HD_181276,60,7174.904,244220,0.736,0.006415,0.003705,0.000197,0.8775,14290.4,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,87789712.27863966,87789712.27863966,-87.09502672987205,0.008469160714764185,0.004222222222222223,0.00022450142450142451,0.09877970729741577,0.00413596256377893
1501,HD_181276,60,7174.904,244220,0.7292,0.006036,0.003718,0.000203,0.8794,14693.7,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,88608376.62791936,88608376.62791936,-87.09502672987205,0.00797152889858762,0.004227882647259496,0.00023083920855128498,0.08169918290733805,0.0031505544599973088
1502,HD_181276,60,7174.904,244220,0.7223,0.008398,0.004877,0.000205,0.8786,15050.2,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,89454836.26897243,89454836.26897243,-87.09502672987205,0.011129902414669119,0.0055508763942636015,0.00023332574550421123,0.08767406807671455,0.0025696296019943193
1503,HD_181276,60,7174.904,244220,0.7159,0.010053,0.006151,0.000235,0.8754,14876.3,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,90254544.26187846,90254544.26187846,-87.09502672987205,0.013404914883157374,0.007026502170436373,0.0002684487091615262,0.08721402173152634,0.002433585291623097
1504,HD_181276,60,7174.904,244220,0.7095,0.008318,0.0052,0.000217,0.8733,15773.6,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,91068679.6858052,91068679.6858052,-87.09502672987205,0.011146299015269359,0.005954425741440513,0.000248482766517806,0.08091125642874777,0.002377448536534629
1505,HD_181276,60,7174.904,244220,0.7035,0.005733,0.00319,0.000169,0.8735,16614.9,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,91845384.84304021,91845384.84304021,-87.09502672987205,0.007699223139447555,0.0036519748139668003,0.00019347452776187748,0.07322341121505233,0.002493431874201541
1506,HD_181276,60,7174.904,244220,0.6977,0.004328,0.002228,0.000165,0.8747,17192.0,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,92608898.14688088,92608898.14688088,-87.09502672987205,0.005818261740087228,0.002547159025951755,0.00018863610380701954,0.06408592456594035,0.0026854298456142817
1507,HD_181276,60,7174.904,244220,0.6918,0.005262,0.002866,0.00019,0.8739,16374.6,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,93398710.95270136,93398710.95270136,-87.09502672987205,0.0070980145436368765,0.003279551436091086,0.00021741618034100012,0.060862332162051724,0.0023308262002648336
1508,HD_181276,60,7174.904,244220,0.686,0.006732,0.003865,0.000209,0.873,16482.6,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,94188379.35434225,94188379.35434225,-87.09502672987205,0.009113073455919758,0.0044272623138602515,0.00023940435280641467,0.06116271986739943,0.0019593869738652936
1509,HD_181276,60,7174.904,244220,0.6804,0.008132,0.004266,0.000214,0.8715,16611.2,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,94963592.35314344,94963592.35314344,-87.09502672987205,0.011054394629973036,0.004895008605851979,0.00024555364314400455,0.06571541321522495,0.0017939630854524693
1510,HD_181276,60,7174.904,244220,0.675,0.007936,0.004348,0.000213,0.8703,16795.9,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,95723301.09196858,95723301.09196858,-87.09502672987205,0.01082912115007153,0.004995978398253476,0.00024474319200275767,0.05968579769524979,0.0016597579920262452
1511,HD_181276,60,7174.904,244220,0.6697,0.008719,0.004708,0.00024,0.869,15669.3,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,96480854.46778975,96480854.46778975,-87.09502672987205,0.011944444917154871,0.005417721518987342,0.0002761795166858458,0.059077251411046174,0.0017600672246912703
1512,HD_181276,60,7174.904,244220,0.6643,0.007476,0.004365,0.000243,0.8698,15571.5,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,97265133.57982658,97265133.57982658,-87.09502672987205,0.010258114993433277,0.005018395033340998,0.00027937456886640606,0.054046658394465895,0.001817525965645741
1513,HD_181276,60,7174.904,244220,0.659,0.006453,0.003682,0.000219,0.8708,15282.4,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,98047387.3096795,98047387.3096795,-87.09502672987205,0.008866693096546441,0.004228295819935691,0.00025149288011024344,0.050071831853855074,0.001704420376079494
1514,HD_181276,60,7174.904,244220,0.6536,0.005216,0.002714,0.000238,0.8718,14978.2,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,98857448.34314382,98857448.34314382,-87.09502672987205,0.0071777289815517014,0.0031130993347097957,0.00027299839412709337,0.04409939817574618,0.0018866173608440722
1515,HD_181276,60,7174.904,244220,0.6485,0.004542,0.002294,0.000268,0.8715,13567.0,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,99634893.19518705,99634893.19518705,-87.09502672987205,0.006268312279963368,0.0026322432587492827,0.00030751577739529545,0.037032589930077124,0.001986861525953708
1516,HD_181276,60,7174.904,244220,0.6436,0.004318,0.002486,0.000255,0.8728,13522.0,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,100393455.93082473,100393455.93082473,-87.09502672987205,0.00596512943377064,0.002848304307974335,0.00029216315307057744,0.03373971840093738,0.0017890294429070987
1517,HD_181276,60,7174.904,244220,0.6389,0.00501,0.002717,0.000257,0.8759,13371.3,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,101131989.72778024,101131989.72778024,-87.09502672987205,0.006913460684843411,0.0031019522776572664,0.00029341249001027514,0.03478604847194369,0.001598847911546885
1518,HD_181276,60,7174.904,244220,0.6345,0.00525,0.002851,0.000261,0.8826,12992.5,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,101833299.03400914,101833299.03400914,-87.09502672987205,0.007206376746086503,0.0032302288692499428,0.0002957171991842284,0.03368816128201604,0.0015063853410745862
1519,HD_181276,60,7174.904,244220,0.63,0.005757,0.002761,0.00027,0.8958,12292.6,E2,E1,../newRuns/190824/190824_60_HD_181276.pav,102560679.7413949,102560679.7413949,-87.09502672987205,0.007804696931231186,0.003082161196695691,0.0003014065639651708,0.037502968714725214,0.001603453383180302
1568,HD_181276,62,7174.913,244220,0.7935,0.015697,0.010524,0.000275,0.8627,9723.0,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,81469895.61025958,81469895.61025958,-84.10581048686346,0.020421202391580504,0.012198910397588966,0.00031876666280282836,0.17013230945088434,0.013797240221077808
1569,HD_181276,62,7174.913,244220,0.7857,0.015463,0.010115,0.000264,0.8624,10654.5,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,82278684.18829194,82278684.18829194,-84.10581048686346,0.020166468028771763,0.011728896103896104,0.0003061224489795918,0.174404526930891,0.011860276278557277
1570,HD_181276,62,7174.913,244220,0.7779,0.013504,0.008707,0.000241,0.8641,11450.1,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,83103692.20560607,83103692.20560607,-84.10581048686346,0.017615612143231048,0.010076380048605485,0.00027890290475639397,0.15883621210652668,0.010189607405486726
1571,HD_181276,62,7174.913,244220,0.7706,0.0114,0.007442,0.000241,0.8675,11399.7,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,83890944.93477936,83890944.93477936,-84.10581048686346,0.01484392426308256,0.008578674351585014,0.00027780979827089335,0.13970035476560802,0.007556699366079452
1572,HD_181276,62,7174.913,244220,0.7633,0.009716,0.006033,0.00022,0.8686,11404.4,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,84693255.81912875,84693255.81912875,-84.10581048686346,0.012662357081150549,0.006945659682247294,0.0002532811420676951,0.11793058577715765,0.006304136014769176
1573,HD_181276,62,7174.913,244220,0.7564,0.009617,0.006273,0.000204,0.863,11694.6,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,85465841.04540055,85465841.04540055,-84.10581048686346,0.012641081779108604,0.00726882966396292,0.00023638470451911936,0.11209963235899535,0.005696347443620687
1574,HD_181276,62,7174.913,244220,0.7496,0.009687,0.006386,0.000197,0.8583,12614.2,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,86241144.83289883,86241144.83289883,-84.10581048686346,0.01282994038106459,0.0074402889432599335,0.0002295234766398695,0.111280486786579,0.004529735547289092
1575,HD_181276,62,7174.913,244220,0.7428,0.008818,0.005679,0.000185,0.8601,13221.8,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,87030643.73551558,87030643.73551558,-84.10581048686346,0.011679747601555782,0.006602720613882107,0.00021509126845715615,0.10432920713783603,0.004099684357552325
1576,HD_181276,62,7174.913,244220,0.736,0.007042,0.004102,0.000183,0.8642,14073.9,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,87834731.2048111,87834731.2048111,-84.10581048686346,0.009303663469559761,0.0047465864383244615,0.00021175653783846334,0.09992380442135551,0.004671906687931504
1577,HD_181276,62,7174.913,244220,0.7292,0.006867,0.00431,0.000187,0.8655,14507.0,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,88653815.3685422,88653815.3685422,-84.10581048686346,0.009079509482730381,0.004979780473714615,0.00021606008087810512,0.09384729130035868,0.0038785810133340824
1578,HD_181276,62,7174.913,244220,0.7223,0.008794,0.005521,0.000169,0.8643,14890.5,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,89500709.07758683,89500709.07758683,-84.10581048686346,0.01167106626563842,0.006387828300358672,0.00019553395811639478,0.08516923908667816,0.0025818974482935413
1579,HD_181276,62,7174.913,244220,0.7159,0.010223,0.00648,0.000187,0.8604,14682.6,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,90300827.16404662,90300827.16404662,-84.10581048686346,0.01365960924492718,0.007531380753138074,0.00021734077173407714,0.08735199443063994,0.0025461119147337143
1580,HD_181276,62,7174.913,244220,0.7095,0.008872,0.005555,0.00018,0.8574,15483.2,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,91115380.07997318,91115380.07997318,-84.10581048686346,0.011923434146523334,0.006478889666433403,0.0002099370188943317,0.08696361264868817,0.002608082718457861
1581,HD_181276,62,7174.913,244220,0.7035,0.006126,0.003673,0.000161,0.857,16307.5,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,91892483.53481303,91892483.53481303,-84.10581048686346,0.008255032942487365,0.004285880980163361,0.00018786464410735124,0.07785234548526479,0.0027754703072318614
1582,HD_181276,62,7174.913,244220,0.6977,0.004644,0.002609,0.000155,0.8581,16883.2,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,92656388.37142177,92656388.37142177,-84.10581048686346,0.006263571829042716,0.0030404381773686054,0.00018063162801538283,0.07028369779735617,0.00314427302060531
1583,HD_181276,62,7174.913,244220,0.6918,0.005712,0.003302,0.000173,0.8573,16053.3,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,93446606.19650328,93446606.19650328,-84.10581048686346,0.007728748404760763,0.003851627201679692,0.0002017963373381547,0.06393146683067429,0.002349158271948453
1584,HD_181276,62,7174.913,244220,0.686,0.006954,0.004154,0.000177,0.8563,16186.6,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,94236679.54335417,94236679.54335417,-84.10581048686346,0.009441802909425622,0.0048511035851921055,0.0002067032582039005,0.06305324473783382,0.001956641596512491
1585,HD_181276,62,7174.913,244220,0.6804,0.007927,0.004791,0.000183,0.8549,16438.8,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,95012290.0745752,95012290.0745752,-84.10581048686346,0.010804785940091176,0.005604164229734472,0.00021406012399111007,0.06179552021668706,0.001687998243863319
1586,HD_181276,62,7174.913,244220,0.675,0.008137,0.004852,0.000175,0.8536,16708.8,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,95772388.3951718,95772388.3951718,-84.10581048686346,0.011132513509433499,0.005684161199625118,0.0002050140581068416,0.06165871027248968,0.0016299132091158876
1587,HD_181276,62,7174.913,244220,0.6697,0.008871,0.005231,0.000191,0.8522,15541.6,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,96530330.2474854,96530330.2474854,-84.10581048686346,0.012183777899803972,0.006138230462332786,0.00022412579206758978,0.06163927816994304,0.0016234826538278557
1588,HD_181276,62,7174.913,244220,0.6643,0.008177,0.004695,0.000198,0.8524,15395.0,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,97315011.5410823,97315011.5410823,-84.10581048686346,0.01125396334640398,0.005507977475363679,0.00023228531206006566,0.05762281803857774,0.0016811427826705732
1589,HD_181276,62,7174.913,244220,0.659,0.006845,0.004016,0.000179,0.8526,15187.5,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,98097666.41387096,98097666.41387096,-84.10581048686346,0.009440321912382296,0.004710297912268355,0.00020994604738447102,0.04854521294334723,0.0014647917322191126
1590,HD_181276,62,7174.913,244220,0.6536,0.005404,0.003174,0.000192,0.853,15031.6,E2,E1,../newRuns/190824/190824_62_HD_181276.pav,98908142.84997089,98908142.84997089,-84.10581048686346,0.007467471512432888,0.003720984759671747,0.00022508792497069168,0.04180210604263861,0.0015217979744470362
